team,unit_type,position,depth,jersey,player
Kennesaw State Owls,Offense,TE,1,17,Bullock Jr.
Kennesaw State Owls,Offense,QB,1,2,Odom
Kennesaw State Owls,Offense,RB,1,0,Bennett
Kennesaw State Owls,Defense,DE,1,6,Patterson
Kennesaw State Owls,Defense,NT,1,97,Watkins
Kennesaw State Owls,Defense,DT,1,5,Dunlap
Kennesaw State Owls,Defense,RUSH,1,8,Daniels
Kennesaw State Owls,Defense,WLB,1,46,Christopher
Kennesaw State Owls,Defense,MLB,1,44,Hopson
Kennesaw State Owls,Defense,LCB,1,1,Washington Jr.
Kennesaw State Owls,Defense,SS,1,9,Paul
Kennesaw State Owls,Defense,FS,1,29,Jones
Kennesaw State Owls,Defense,RCB,1,2,Offord
Kennesaw State Owls,Defense,NB,1,15,Hamilton
Kennesaw State Owls,Special Teams,PT,1,91,Huiet
Kennesaw State Owls,Special Teams,PK,1,27,Williams
Kennesaw State Owls,Special Teams,KO,1,27,Williams
Kennesaw State Owls,Special Teams,LS,1,34,Noonan
Kennesaw State Owls,Special Teams,H,1,91,Huiet
Kennesaw State Owls,Special Teams,PR,1,1,Benyard
Kennesaw State Owls,Special Teams,KR,1,8,Wallace
Kent State Golden Flashes,Offense,WR-X,1,85,Brown
Kent State Golden Flashes,Offense,WR-Z,1,1,Martin
Kent State Golden Flashes,Offense,WR-SL,1,6,Harris
Kent State Golden Flashes,Offense,LT,1,68,Diallo
Kent State Golden Flashes,Offense,LG,1,75,Crowell
Kent State Golden Flashes,Offense,C,1,54,Morell
Kent State Golden Flashes,Offense,RG,1,58,Rivera
Kent State Golden Flashes,Offense,RT,1,76,Masterson
Kent State Golden Flashes,Offense,TE,1,18,Hopperton
Kent State Golden Flashes,Offense,QB,1,12,DeShields
Kent State Golden Flashes,Offense,RB,1,5,Garcia
Kent State Golden Flashes,Defense,LDE,1,11,Campbell Jr.
Kent State Golden Flashes,Defense,LDT,1,5,Aden
Kent State Golden Flashes,Defense,RDT,1,6,Maddox
Kent State Golden Flashes,Defense,RDE,1,17,Carroll
Kent State Golden Flashes,Defense,WLB,1,3,Young
Kent State Golden Flashes,Defense,MLB,1,0,Woods
Kent State Golden Flashes,Defense,STAR,1,10,Williams
Kent State Golden Flashes,Defense,LCB,1,18,Miller
Kent State Golden Flashes,Defense,SS,1,31,Jackson III
Kent State Golden Flashes,Defense,FS,1,21,Cordoba
Kent State Golden Flashes,Defense,RCB,1,22,Rawlison
Kent State Golden Flashes,Special Teams,PT,1,61,Durkin
Kent State Golden Flashes,Special Teams,PK,1,47,Hryszko
Kent State Golden Flashes,Special Teams,KO,1,47,Hryszko
Kent State Golden Flashes,Special Teams,LS,1,41,Goodell
Kent State Golden Flashes,Special Teams,H,1,61,Durkin
Kent State Golden Flashes,Special Teams,PR,1,6,Harris
Kent State Golden Flashes,Special Teams,KR,1,30,Clark
Kentucky Wildcats,Offense,WR-X,1,17,Gilmore IV
Kentucky Wildcats,Offense,WR-Z,1,9,Maclin
Kentucky Wildcats,Offense,WR-F,1,1,Law
Kentucky Wildcats,Offense,LT,1,73,Pete
Kentucky Wildcats,Offense,LG,1,75,Braun
Kentucky Wildcats,Offense,C,1,62,Burton
Kentucky Wildcats,Offense,RG,1,52,Farmer
Kentucky Wildcats,Offense,RT,1,50,Wollschlaeger
Kentucky Wildcats,Offense,TE-Y,1,84,Kattus
Kentucky Wildcats,Offense,TE-F,1,81,Rodriguez
Kentucky Wildcats,Offense,QB,1,8,Boley
Kentucky Wildcats,Offense,RB,1,3,McGowan
Kentucky Wildcats,Defense,DE,1,90,Humphrey-Grace
Kentucky Wildcats,Defense,NT,1,60,Gusta
Kentucky Wildcats,Defense,DT,1,92,Saunders
Kentucky Wildcats,Defense,JACK,1,1,Olds
Kentucky Wildcats,Defense,WLB,1,3,Afari Jr.
Kentucky Wildcats,Defense,MLB,1,7,Rayner
Kentucky Wildcats,Defense,FCB,1,5,Waller Jr.
Kentucky Wildcats,Defense,SS,1,14,Bryant
Kentucky Wildcats,Defense,FS,1,18,Dooley
Kentucky Wildcats,Defense,BCB,1,6,Hardaway
Kentucky Wildcats,Defense,NB,1,12,Scott
Kentucky Wildcats,Special Teams,PT,1,48,Laros
Kentucky Wildcats,Special Teams,PK,1,91,Kauwe
Kentucky Wildcats,Special Teams,KO,1,48,Laros
Kentucky Wildcats,Special Teams,LS,1,42,McLaughlin
Kentucky Wildcats,Special Teams,H,1,93,Berry
Kentucky Wildcats,Special Teams,PR,1,14,Bryant
Kentucky Wildcats,Special Teams,KR,1,1,Law
Liberty Flames,Offense,WR-X,1,3,Person
Liberty Flames,Offense,WR-Z,1,9,Lee Jr.
Liberty Flames,Offense,WR-SL,1,6,Smith
Liberty Flames,Offense,LT,1,51,Geth
Liberty Flames,Offense,LG,1,60,Engbers
Liberty Flames,Offense,C,1,61,Fenimore
Liberty Flames,Offense,RG,1,55,Hayes
Liberty Flames,Offense,RT,1,56,Williams
Liberty Flames,Offense,TE,1,84,Jenkins
Liberty Flames,Offense,QB,1,15,Vasko
Liberty Flames,Offense,RB,1,23,Dickens
Liberty Flames,Defense,DE,1,57,Hester
Liberty Flames,Defense,NT,1,97,Jarvis
Liberty Flames,Defense,DT,1,99,Dixon
Liberty Flames,Defense,JOKER,1,1,Bazile Jr.
Liberty Flames,Defense,WLB,1,11,Farrar
Liberty Flames,Defense,MLB,1,33,Vaughan
Liberty Flames,Defense,LCB,1,26,Williams
Liberty Flames,Defense,SS,1,29,Jones
Liberty Flames,Defense,FS,1,14,Auguste
Liberty Flames,Defense,RCB,1,13,Harmon
Liberty Flames,Defense,NB,1,6,Bodnar
Liberty Flames,Special Teams,PT,1,37,Morgan
Liberty Flames,Special Teams,PK,1,43,Billingsley
Liberty Flames,Special Teams,KO,1,37,Morgan
Liberty Flames,Special Teams,LS,1,47,Manis
Liberty Flames,Special Teams,H,1,37,Morgan
Liberty Flames,Special Teams,PR,1,6,Smith
Liberty Flames,Special Teams,KR,1,29,Jones
Louisiana Ragin' Cajuns,Offense,WR-X,1,6,Sampson Jr.
Louisiana Ragin' Cajuns,Offense,WR-Z,1,0,Williams
Louisiana Ragin' Cajuns,Offense,WR-H,1,13,Robertson
Louisiana Ragin' Cajuns,Offense,LT,1,64,Williams
Louisiana Ragin' Cajuns,Offense,LG,1,75,Moreau
Louisiana Ragin' Cajuns,Offense,C,1,50,Fordham
Louisiana Ragin' Cajuns,Offense,RG,1,76,Broussard
Louisiana Ragin' Cajuns,Offense,RT,1,70,Harrington
Louisiana Ragin' Cajuns,Offense,TE,1,88,Jensen
Louisiana Ragin' Cajuns,Offense,QB,1,2,Winfield
Louisiana Ragin' Cajuns,Offense,RB,1,3,Perry
Louisiana Ragin' Cajuns,Defense,DE,1,0,Lawson
Louisiana Ragin' Cajuns,Defense,NT,1,68,West Jr.
Louisiana Ragin' Cajuns,Defense,DT,1,93,Crider
Louisiana Ragin' Cajuns,Defense,JACK,1,9,Whitfield
Louisiana Ragin' Cajuns,Defense,WLB,1,6,Williams
Louisiana Ragin' Cajuns,Defense,MLB,1,3,Dugger
Louisiana Ragin' Cajuns,Defense,LCB,1,24,Dubose
Louisiana Ragin' Cajuns,Defense,SS,1,2,Clark
Louisiana Ragin' Cajuns,Defense,FS,1,46,Bates
Louisiana Ragin' Cajuns,Defense,RCB,1,11,Gordon Jr.
Louisiana Ragin' Cajuns,Defense,NB,1,21,Eleam
Louisiana Ragin' Cajuns,Special Teams,PT,1,92,Torney
Louisiana Ragin' Cajuns,Special Teams,PK,1,95,Sterner
Louisiana Ragin' Cajuns,Special Teams,KO,1,95,Sterner
Louisiana Ragin' Cajuns,Special Teams,LS,1,48,Sims
Louisiana Ragin' Cajuns,Special Teams,H,1,92,Torney
Louisiana Ragin' Cajuns,Special Teams,PR,1,0,Williams
Louisiana Ragin' Cajuns,Special Teams,KR,1,15,Norris
Louisiana-Monroe Warhawks,Offense,WR-X,1,7,Trujillo
Louisiana-Monroe Warhawks,Offense,WR-Z,1,0,Griffin
Louisiana-Monroe Warhawks,Offense,WR-SL,1,8,Bibbs
Louisiana-Monroe Warhawks,Offense,LT,1,75,McBroom
Louisiana-Monroe Warhawks,Offense,LG,1,54,Green
Louisiana-Monroe Warhawks,Offense,C,1,58,Fisher
Louisiana-Monroe Warhawks,Offense,RG,1,56,Mickle
Louisiana-Monroe Warhawks,Offense,RT,1,67,Vinson
Louisiana-Monroe Warhawks,Offense,TE,1,85,Green
Louisiana-Monroe Warhawks,Offense,QB,1,9,Graves
Louisiana-Monroe Warhawks,Offense,RB,1,6,Palmer-Smith
Louisiana-Monroe Warhawks,Defense,DE,1,1,Wells
Louisiana-Monroe Warhawks,Defense,NT,1,90,Hamlin
Louisiana-Monroe Warhawks,Defense,DT,1,45,Mosley
Louisiana-Monroe Warhawks,Defense,BAN,1,5,Pullen
Louisiana-Monroe Warhawks,Defense,WLB,1,3,Flemmings
Louisiana-Monroe Warhawks,Defense,MLB,1,16,Langston
Louisiana-Monroe Warhawks,Defense,LCB,1,13,Godsey Jr.
Louisiana-Monroe Warhawks,Defense,SS,1,9,Mack
Louisiana-Monroe Warhawks,Defense,FS,1,21,Harris
Louisiana-Monroe Warhawks,Defense,RCB,1,4,Perkins-McAllister
Louisiana-Monroe Warhawks,Defense,NB,1,24,Canterbury
Louisiana-Monroe Warhawks,Special Teams,PT,1,47,Ryan
Louisiana-Monroe Warhawks,Special Teams,PK,1,98,Chambliss
Louisiana-Monroe Warhawks,Special Teams,KO,1,42,Green
Louisiana-Monroe Warhawks,Special Teams,LS,1,48,Wilson
Louisiana-Monroe Warhawks,Special Teams,H,1,33,Wells
Louisiana-Monroe Warhawks,Special Teams,PR,1,2,Godfrey
Louisiana-Monroe Warhawks,Special Teams,KR,1,3,McReynolds
Louisiana Tech Bulldogs,Offense,WR-X,1,1,Gandy
Louisiana Tech Bulldogs,Offense,WR-Z,1,18,Jackson
Louisiana Tech Bulldogs,Offense,WR-H,1,11,Mickens
Louisiana Tech Bulldogs,Offense,LT,1,72,Christman
Louisiana Tech Bulldogs,Offense,LG,1,79,Cole
Louisiana Tech Bulldogs,Offense,C,1,55,Nelson
Louisiana Tech Bulldogs,Offense,RG,1,58,Denis
Louisiana Tech Bulldogs,Offense,RT,1,67,Canis
Louisiana Tech Bulldogs,Offense,TE,1,84,Finley
Louisiana Tech Bulldogs,Offense,QB,1,2,Kukuk
Louisiana Tech Bulldogs,Offense,RB,1,4,Thevenin
Louisiana Tech Bulldogs,Defense,LDE,1,90,Madkins
Louisiana Tech Bulldogs,Defense,NT,1,96,Nason
Louisiana Tech Bulldogs,Defense,RDE,1,94,Oguns
Louisiana Tech Bulldogs,Defense,WLB,1,22,Mayfield
Louisiana Tech Bulldogs,Defense,MLB,1,42,Leota
Louisiana Tech Bulldogs,Defense,SLB,1,9,Mason
Louisiana Tech Bulldogs,Defense,LCB,1,11,Woods
Louisiana Tech Bulldogs,Defense,SS,1,6,Foster
Louisiana Tech Bulldogs,Defense,FS,1,8,Fields
Louisiana Tech Bulldogs,Defense,RCB,1,7,Shelby Jr.
Louisiana Tech Bulldogs,Defense,NB,1,1,Richard
Louisiana Tech Bulldogs,Special Teams,PT,1,48,Hoyet Chance
Louisiana Tech Bulldogs,Special Teams,PK,1,43,Henderson
Louisiana Tech Bulldogs,Special Teams,KO,1,48,Hoyet Chance
Louisiana Tech Bulldogs,Special Teams,LS,1,41,Burch
Louisiana Tech Bulldogs,Special Teams,H,1,48,Hoyet Chance
Louisiana Tech Bulldogs,Special Teams,PR,1,3,Latulas
Louisiana Tech Bulldogs,Special Teams,KR,1,1,Gandy
Louisville Cardinals,Offense,WR-X,1,2,Hurry
Louisville Cardinals,Offense,WR-Z,1,0,Bell
Louisville Cardinals,Offense,WR-SL,1,5,Lacy
Louisville Cardinals,Offense,LT,1,70,Sylvester
Louisville Cardinals,Offense,LG,1,53,Robinson
Louisville Cardinals,Offense,C,1,50,Nygra
Louisville Cardinals,Offense,RG,1,71,Moussa
Louisville Cardinals,Offense,RT,1,60,Miller
Louisville Cardinals,Offense,TE,1,85,Kurisky
Louisville Cardinals,Offense,QB,1,7,Moss
Louisville Cardinals,Offense,RB,1,1,Brown
Louisville Cardinals,Defense,LDE,1,23,Bailey
Louisville Cardinals,Defense,NT,1,99,Guerad
Louisville Cardinals,Defense,DT,1,90,Konga
Louisville Cardinals,Defense,RDE,1,50,Lubin
Louisville Cardinals,Defense,WLB,1,34,Quinn
Louisville Cardinals,Defense,MLB,1,12,Perry
Louisville Cardinals,Defense,STAR,1,9,Watts
Louisville Cardinals,Defense,LCB,1,4,Mack
Louisville Cardinals,Defense,SS,1,21,Hutchinson
Louisville Cardinals,Defense,FS,1,27,Evans Jr.
Louisville Cardinals,Defense,RCB,1,25,Holloway
Louisville Cardinals,Special Teams,PT,1,93,Chapeau
Louisville Cardinals,Special Teams,PK,1,36,Ranvier
Louisville Cardinals,Special Teams,KO,1,98,Keller
Louisville Cardinals,Special Teams,LS,1,48,Kochav
Louisville Cardinals,Special Teams,H,1,39,Schwartz
Louisville Cardinals,Special Teams,PR,1,5,Lacy
Louisville Cardinals,Special Teams,KR,1,5,Lacy
LSU Tigers,Offense,WR-X,1,0,Thomas
LSU Tigers,Offense,WR-Z,1,6,Brown
LSU Tigers,Offense,WR-SL,1,1,Anderson
LSU Tigers,Offense,LT,1,71,Adams
LSU Tigers,Offense,LG,1,78,Echols
LSU Tigers,Offense,C,1,61,Moore
LSU Tigers,Offense,RG,1,56,Thompson
LSU Tigers,Offense,RT,1,75,Davis
LSU Tigers,Offense,TE,1,10,Sharp
LSU Tigers,Offense,QB,1,13,Nussmeier
LSU Tigers,Offense,RB,1,29,Durham
LSU Tigers,Defense,LDE,1,44,Pyburn
LSU Tigers,Defense,LDT,1,90,Guillory II
LSU Tigers,Defense,RDT,1,88,Gooden
LSU Tigers,Defense,RDE,1,6,Payton
LSU Tigers,Defense,WLB,1,40,Weeks
LSU Tigers,Defense,MLB,1,33,Weeks
LSU Tigers,Defense,STAR,1,7,Perkins Jr.
LSU Tigers,Defense,LCB,1,4,Delane
LSU Tigers,Defense,SS,1,0,Cooley
LSU Tigers,Defense,FS,1,13,Haulcy
LSU Tigers,Defense,RCB,1,11,Woodland
LSU Tigers,Special Teams,PT,1,90,Chadwick
LSU Tigers,Special Teams,PK,1,34,Ramos
LSU Tigers,Special Teams,KO,1,32,Burrell
LSU Tigers,Special Teams,LS,1,51,Hall
LSU Tigers,Special Teams,H,1,90,Chadwick
LSU Tigers,Special Teams,PR,1,0,Thomas
LSU Tigers,Special Teams,KR,1,6,Brown
Marshall Thundering Herd,Offense,WR-X,1,0,Tamarez
Marshall Thundering Herd,Offense,WR-Z,1,13,Norton
Marshall Thundering Herd,Offense,WR-SL,1,4,Lacey
Marshall Thundering Herd,Offense,LT,1,76,Montgomery
Marshall Thundering Herd,Offense,LG,1,60,Adams
Marshall Thundering Herd,Offense,C,1,57,Meeks
Marshall Thundering Herd,Offense,RG,1,70,Slappy
Marshall Thundering Herd,Offense,RT,1,79,Richter
Marshall Thundering Herd,Offense,TE,1,81,Payne
Marshall Thundering Herd,Offense,QB,1,7,Del Rio-Wilson
Marshall Thundering Herd,Offense,RB,1,44,Roberts
Marshall Thundering Herd,Defense,DE,1,55,Hutson III
Marshall Thundering Herd,Defense,NT,1,99,Whyce Jr.
Marshall Thundering Herd,Defense,DT,1,5,Evans
Marshall Thundering Herd,Defense,WLB,1,9,Gilmore
Marshall Thundering Herd,Defense,MLB,1,8,Al-Amin
Marshall Thundering Herd,Defense,SLB,1,22,Martin
Marshall Thundering Herd,Defense,LCB,1,1,Trotter
Marshall Thundering Herd,Defense,SS,1,0,Smith
Marshall Thundering Herd,Defense,FS,1,4,Green-McKnight
Marshall Thundering Herd,Defense,RCB,1,3,Myers
Marshall Thundering Herd,Defense,NB,1,11,Pierre-Louis
Marshall Thundering Herd,Special Teams,PT,1,93,Totten
Marshall Thundering Herd,Special Teams,PK,1,90,Quinn
Marshall Thundering Herd,Special Teams,KO,1,90,Quinn
Marshall Thundering Herd,Special Teams,LS,1,46,Magorien
Marshall Thundering Herd,Special Teams,H,1,93,Totten
Marshall Thundering Herd,Special Teams,PR,1,4,Lacey
Marshall Thundering Herd,Special Teams,KR,1,18,Turner-Bradshaw
Maryland Terrapins,Offense,WR-X,1,5,Smith Jr.
Maryland Terrapins,Offense,WR-Z,1,4,Knotts
Maryland Terrapins,Offense,WR-SL,1,1,Farooq
Maryland Terrapins,Offense,LT,1,76,Perry
Maryland Terrapins,Offense,LG,1,74,Wright
Maryland Terrapins,Offense,C,1,61,Hershey
Maryland Terrapins,Offense,RG,1,66,Bah
Maryland Terrapins,Offense,RT,1,71,Herron
Maryland Terrapins,Offense,TE,1,9,Fleming
Maryland Terrapins,Offense,QB,1,7,Washington
Maryland Terrapins,Offense,RB,1,0,Williams
Maryland Terrapins,Defense,LDE,1,29,Stewart
Maryland Terrapins,Defense,LDT,1,10,Rice
Maryland Terrapins,Defense,RDT,1,46,Fontus
Maryland Terrapins,Defense,RDE,1,9,Mathis
Maryland Terrapins,Defense,WLB,1,1,Wingate
Maryland Terrapins,Defense,MLB,1,3,Reddick
Maryland Terrapins,Defense,LCB,1,14,Glasker
Maryland Terrapins,Defense,SS,1,13,Scruggs
Maryland Terrapins,Defense,FS,1,22,Huskey
Maryland Terrapins,Defense,RCB,1,6,Joyner
Maryland Terrapins,Defense,NB,1,4,Humes
Maryland Terrapins,Special Teams,PT,1,34,McFerson
Maryland Terrapins,Special Teams,PK,1,36,O'Haire
Maryland Terrapins,Special Teams,KO,1,43,Noyes
Maryland Terrapins,Special Teams,LS,1,96,Gough
Maryland Terrapins,Special Teams,H,1,34,McFerson
Maryland Terrapins,Special Teams,PR,1,1,Farooq
Maryland Terrapins,Special Teams,KR,1,24,Howard
Memphis Tigers,Offense,WR-X,1,4,Braham Jr.
Memphis Tigers,Offense,WR-Z,1,6,Bussey
Memphis Tigers,Offense,WR-SL,1,9,Hawkins
Memphis Tigers,Offense,LT,1,61,Adams
Memphis Tigers,Offense,LG,1,72,Breland
Memphis Tigers,Offense,C,1,52,Walker
Memphis Tigers,Offense,RG,1,70,Mitchell
Memphis Tigers,Offense,RT,1,78,Burke
Memphis Tigers,Offense,TE,1,15,Ross
Memphis Tigers,Offense,QB,1,2,Lewis
Memphis Tigers,Offense,RB,1,13,Desrosiers Jr.
Memphis Tigers,Defense,LDE,1,93,Bell
Memphis Tigers,Defense,NT,1,99,Walker
Memphis Tigers,Defense,RDE,1,9,Whitlow Jr.
Memphis Tigers,Defense,WLB,1,6,Roussaw Jr.
Memphis Tigers,Defense,MLB,1,3,Brumfield
Memphis Tigers,Defense,SLB,1,7,Watts
Memphis Tigers,Defense,LCB,1,1,Cooper
Memphis Tigers,Defense,SS,1,5,Bracy
Memphis Tigers,Defense,FS,1,31,Ward
Memphis Tigers,Defense,RCB,1,29,Denis
Memphis Tigers,Defense,NB,1,24,Wilson
Memphis Tigers,Special Teams,PT,1,30,Carrigan
Memphis Tigers,Special Teams,PK,1,44,Spetic
Memphis Tigers,Special Teams,KO,1,44,Spetic
Memphis Tigers,Special Teams,LS,1,40,Zarut
Memphis Tigers,Special Teams,H,1,30,Carrigan
Memphis Tigers,Special Teams,PR,1,5,Smith
Memphis Tigers,Special Teams,KR,1,13,Desrosiers Jr.
Miami Hurricanes,Offense,WR-X,1,0,Marion
Miami Hurricanes,Offense,WR-Z,1,7,Daniels
Miami Hurricanes,Offense,WR-SL,1,10,Toney
Miami Hurricanes,Offense,LT,1,70,Bell
Miami Hurricanes,Offense,LG,1,78,McCoy
Miami Hurricanes,Offense,C,1,52,Brockermeyer
Miami Hurricanes,Offense,RG,1,73,Cooper
Miami Hurricanes,Offense,RT,1,61,Mauigoa
Miami Hurricanes,Offense,TE,1,87,Bauman
Miami Hurricanes,Offense,QB,1,11,Beck
Miami Hurricanes,Offense,RB,1,4,Fletcher Jr.
Miami Hurricanes,Defense,LDE,1,4,Bain Jr.
Miami Hurricanes,Defense,NT,1,11,Blay Jr.
Miami Hurricanes,Defense,DT,1,99,Moten Sr.
Miami Hurricanes,Defense,RDE,1,3,Mesidor
Miami Hurricanes,Defense,WLB,1,1,Toure
Miami Hurricanes,Defense,MLB,1,31,Bissainthe
Miami Hurricanes,Defense,LCB,1,29,Frederique Jr.
Miami Hurricanes,Defense,SS,1,8,Thomas
Miami Hurricanes,Defense,FS,1,7,Poyser
Miami Hurricanes,Defense,RCB,1,2,Brown
Miami Hurricanes,Defense,NB,1,0,Scott
Miami Hurricanes,Special Teams,PT,1,94,Joyce
Miami Hurricanes,Special Teams,PK,1,38,Davis
Miami Hurricanes,Special Teams,KO,1,38,Davis
Miami Hurricanes,Special Teams,LS,1,46,Booker
Miami Hurricanes,Special Teams,H,1,94,Joyce
Miami Hurricanes,Special Teams,PR,1,10,Toney
Miami Hurricanes,Special Teams,KR,1,0,Marion
Miami (Ohio) RedHawks,Offense,WR-X,1,84,Weaver
Miami (Ohio) RedHawks,Offense,WR-Z,1,17,Isom
Miami (Ohio) RedHawks,Offense,WR-SL,1,8,Perry
Miami (Ohio) RedHawks,Offense,LT,1,51,Smith
Miami (Ohio) RedHawks,Offense,LG,1,74,Smith Jr.
Miami (Ohio) RedHawks,Offense,OC,1,72,Manu
Miami (Ohio) RedHawks,Offense,RG,1,70,Schorsch
Miami (Ohio) RedHawks,Offense,RT,1,78,Terrill
Miami (Ohio) RedHawks,Offense,TE,1,86,Shane
Miami (Ohio) RedHawks,Offense,QB,1,12,Hesson
Miami (Ohio) RedHawks,Offense,RB,1,6,Brunson
Miami (Ohio) RedHawks,Defense,LDE,1,20,Trick
Miami (Ohio) RedHawks,Defense,NT,1,92,Andrews III
Miami (Ohio) RedHawks,Defense,DT,1,52,Washington
Miami (Ohio) RedHawks,Defense,RDE,1,94,Lukusa
Miami (Ohio) RedHawks,Defense,WLB,1,33,Kuwatch
Miami (Ohio) RedHawks,Defense,MLB,1,12,Hondru
Miami (Ohio) RedHawks,Defense,LCB,1,5,Evans
Miami (Ohio) RedHawks,Defense,SS,1,1,Blakey
Miami (Ohio) RedHawks,Defense,FS,1,8,Beasley
Miami (Ohio) RedHawks,Defense,RCB,1,17,Martin
Miami (Ohio) RedHawks,Defense,NB,1,29,Walters
Miami (Ohio) RedHawks,Special Teams,PT,1,34,Stainton
Miami (Ohio) RedHawks,Special Teams,PK,1,31,Dzioban
Miami (Ohio) RedHawks,Special Teams,KO,1,36,Holden
Miami (Ohio) RedHawks,Special Teams,LS,1,59,Powell
Miami (Ohio) RedHawks,Special Teams,H,1,34,Stainton
Miami (Ohio) RedHawks,Special Teams,PR,1,10,Billups-Williams
Miami (Ohio) RedHawks,Special Teams,KR,1,0,Reynolds
Michigan Wolverines,Offense,WR-X,1,1,McCulley
Michigan Wolverines,Offense,WR-Z,1,9,Goodwin
Michigan Wolverines,Offense,WR-SL,1,0,Morgan
Michigan Wolverines,Offense,LT,1,71,Link
Michigan Wolverines,Offense,LG,1,58,El-Hadi
Michigan Wolverines,Offense,C,1,51,Crippen
Michigan Wolverines,Offense,RG,1,70,Norton
Michigan Wolverines,Offense,RT,1,54,Sprague
Michigan Wolverines,Offense,TE,1,17,Klein
Michigan Wolverines,Offense,QB,1,19,Underwood
Michigan Wolverines,Offense,RB,1,22,Haynes
Michigan Wolverines,Defense,DE,1,26,Benny
Michigan Wolverines,Defense,NT,1,44,Payne
Michigan Wolverines,Defense,DT,1,95,Pierce
Michigan Wolverines,Defense,LOLB,1,8,Moore
Michigan Wolverines,Defense,WLB,1,30,Rolder
Michigan Wolverines,Defense,MLB,1,15,Hausmann
Michigan Wolverines,Defense,ROLB,1,4,Guy
Michigan Wolverines,Defense,LCB,1,20,Hill
Michigan Wolverines,Defense,SS,1,25,Curtis
Michigan Wolverines,Defense,FS,1,6,Hillman
Michigan Wolverines,Defense,RCB,1,27,Sanders
Michigan Wolverines,Defense,NB,1,7,Metcalf
Michigan Wolverines,Special Teams,PT,1,90,Hollenbeck
Michigan Wolverines,Special Teams,PK,1,96,Zvada
Michigan Wolverines,Special Teams,KO,1,92,Sunderland
Michigan Wolverines,Special Teams,LS,1,45,Tarr
Michigan Wolverines,Special Teams,H,1,90,Hollenbeck
Michigan Wolverines,Special Teams,PR,1,0,Morgan
Michigan Wolverines,Special Teams,KR,1,4,Marsh
Michigan State Spartans,Offense,WR-X,1,6,Marsh
Michigan State Spartans,Offense,WR-Z,1,1,Kelly
Michigan State Spartans,Offense,WR-F,1,13,McCray
Michigan State Spartans,Offense,LT,1,73,Young
Michigan State Spartans,Offense,LG,1,72,Carter
Michigan State Spartans,Offense,C,1,51,Gulbin
Michigan State Spartans,Offense,RG,1,55,Johnson
Michigan State Spartans,Offense,RT,1,58,Moore
Michigan State Spartans,Offense,TE,1,81,Masunas
Michigan State Spartans,Offense,QB,1,11,Milivojevic
Michigan State Spartans,Offense,RB,1,5,Frazier
Michigan State Spartans,Defense,LDE,1,9,Thompson
Michigan State Spartans,Defense,LDT,1,91,VanSumeren
Michigan State Spartans,Defense,RDT,1,16,Kelly
Michigan State Spartans,Defense,RDE,1,13,Smith
Michigan State Spartans,Defense,WLB,1,10,Matthews III
Michigan State Spartans,Defense,MLB,1,5,Hall
Michigan State Spartans,Defense,LCB,1,14,Bell
Michigan State Spartans,Defense,SS,1,19,Smith
Michigan State Spartans,Defense,FS,1,43,Spencer
Michigan State Spartans,Defense,RCB,1,2,West
Michigan State Spartans,Defense,NB,1,28,Nash
Michigan State Spartans,Special Teams,PT,1,96,Eckley
Michigan State Spartans,Special Teams,PK,1,29,Connington
Michigan State Spartans,Special Teams,KO,1,29,Connington
Michigan State Spartans,Special Teams,LS,1,87,Wills
Michigan State Spartans,Special Teams,H,1,96,Eckley
Michigan State Spartans,Special Teams,PR,1,1,Kelly
Michigan State Spartans,Special Teams,KR,1,0,Brown
Middle Tennessee Blue Raiders,Offense,WR-X,1,1,Cox
Middle Tennessee Blue Raiders,Offense,WR-Z,1,6,Jones
Middle Tennessee Blue Raiders,Offense,WR-SL,1,13,Lacy
Middle Tennessee Blue Raiders,Offense,LT,1,72,Otts
Middle Tennessee Blue Raiders,Offense,LG,1,61,Janse Van Rensburg
Middle Tennessee Blue Raiders,Offense,C,1,55,Guevara
Middle Tennessee Blue Raiders,Offense,RG,1,63,Gale
Middle Tennessee Blue Raiders,Offense,RT,1,71,Adams
Middle Tennessee Blue Raiders,Offense,TE,1,82,Tipton
Middle Tennessee Blue Raiders,Offense,QB,1,11,Vattiato
Middle Tennessee Blue Raiders,Offense,RB,1,9,Middlebrook
Middle Tennessee Blue Raiders,Defense,DE,1,0,Bynum
Middle Tennessee Blue Raiders,Defense,NT,1,98,Woods
Middle Tennessee Blue Raiders,Defense,DT,1,92,Smith
Middle Tennessee Blue Raiders,Defense,OLB,1,46,Johnson
Middle Tennessee Blue Raiders,Defense,WLB,1,9,Hughes
Middle Tennessee Blue Raiders,Defense,MLB,1,3,Mitchell
Middle Tennessee Blue Raiders,Defense,LCB,1,2,McDonald
Middle Tennessee Blue Raiders,Defense,SS,1,7,Harris
Middle Tennessee Blue Raiders,Defense,FS,1,39,Noble
Middle Tennessee Blue Raiders,Defense,RCB,1,25,Lowe
Middle Tennessee Blue Raiders,Defense,NB,1,21,Muhammad
Middle Tennessee Blue Raiders,Special Teams,PT,1,32,Logan
Middle Tennessee Blue Raiders,Special Teams,PK,1,99,Hathaway
